@RELATION train_movement

@ATTRIBUTE time NUMERIC
@ATTRIBUTE r2 NUMERIC
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE z NUMERIC
@ATTRIBUTE movement {moving,stopped}

@DATA
191.000000, 0.000734, 0.023641, -0.012450, 0.004533, stopped
191.500000, 0.000135, 0.006827, -0.002347, -0.009103, stopped
192.000000, 0.000167, -0.006792, -0.003865, -0.010277, stopped
192.500000, 0.000401, 0.015491, -0.012014, -0.004043, stopped
193.000000, 0.000337, 0.011805, -0.012796, -0.005849, stopped
193.500000, 0.000193, 0.007457, -0.002242, 0.011492, stopped
194.000000, 0.000247, 0.008139, -0.007329, -0.011289, stopped
194.500000, 0.000053, 0.002383, -0.004072, -0.005514, stopped
195.000000, 0.000594, -0.020344, 0.006981, -0.011446, stopped
195.500000, 0.000608, 0.010187, -0.011060, -0.019547, stopped
196.000000, 0.000161, -0.009643, 0.008249, 0.000535, stopped
196.500000, 0.000858, -0.013200, -0.004532, -0.025751, stopped
197.000000, 0.000277, -0.011272, 0.011535, 0.004148, stopped
197.500000, 0.000223, 0.003184, -0.002023, -0.014453, stopped
198.000000, 0.000708, -0.016297, 0.019792, 0.007143, stopped
198.500000, 0.000305, 0.013990, -0.006333, -0.008316, stopped
199.000000, 0.000607, 0.016275, -0.003345, -0.018186, stopped
199.500000, 0.000112, 0.005112, -0.002831, -0.008801, stopped
200.000000, 0.000010, 0.001738, 0.000163, -0.002590, stopped
200.500000, 0.000131, 0.008875, -0.002639, -0.006733, stopped
201.000000, 0.000354, 0.001985, -0.011797, -0.014530, stopped
